FANUC DIE SCANNER RESULTS
Timestamp,2025-07-11 17:59:55

SUMMARY RESULTS
Die Center X (mm),400.4
Die Center Y (mm),813.6
Diameter (mm),112.0
Average Height (mm),67.1
Confidence (%),93.0

ACCURACY ANALYSIS
True Center X (mm),398.0
True Center Y (mm),809.0
X Error (mm),2.4
Y Error (mm),4.6
Total Error (mm),5.2
Target Achieved,No

DATA QUALITY
Total Scan Points,3132
Valid Scan Points,3132
Invalid Readings,0
Data Quality (%),100.0

EDGE DETECTION
Total Edges Found,156
Outer Edges (Used),76
Interior Edges (Filtered),80

COVERAGE ANALYSIS
X Range (mm),124.3
Y Range (mm),124.1
Total Area (mm²),15422
Point Density (points/mm²),0.203
Edge Coverage (% perimeter),85.2
Scanning Efficiency (%),100.0

SCAN POINTS DATA
Point_ID,X_mm,Y_mm,Z_mm,Height_mm,Valid,Timestamp
453,439.34,855.61,396.47,76.40,Yes,1752273577.62
454,439.34,856.11,396.47,76.70,Yes,1752273577.97
455,439.34,856.61,396.47,75.50,Yes,1752273578.40
456,439.34,857.11,396.47,75.20,Yes,1752273578.72
457,439.34,857.61,396.47,75.50,Yes,1752273579.05
458,439.34,858.11,396.47,75.20,Yes,1752273579.31
459,439.34,858.61,396.47,74.90,Yes,1752273579.64
460,439.34,859.11,396.47,75.20,Yes,1752273580.07
461,439.34,859.61,396.47,75.30,Yes,1752273580.31
462,439.34,860.11,396.47,75.10,Yes,1752273580.55
463,439.34,860.61,396.47,75.20,Yes,1752273580.82
464,439.34,861.11,396.47,75.50,Yes,1752273581.32
465,439.34,861.61,396.47,75.30,Yes,1752273581.58
466,439.34,862.11,396.47,75.10,Yes,1752273581.87
467,439.34,862.61,396.47,75.50,Yes,1752273582.32
468,439.34,863.11,396.47,75.30,Yes,1752273582.84
469,439.34,863.61,396.47,75.20,Yes,1752273583.16
470,439.34,864.11,396.47,75.40,Yes,1752273583.43
471,439.34,864.61,396.47,75.30,Yes,1752273583.68
472,439.34,865.11,396.47,75.40,Yes,1752273583.98
473,439.34,865.61,396.47,75.40,Yes,1752273584.28
474,439.34,866.11,396.47,75.20,Yes,1752273584.54
475,439.34,866.61,396.47,75.10,Yes,1752273584.89
476,439.34,867.11,396.47,75.30,Yes,1752273585.14
477,439.34,867.61,396.47,75.40,Yes,1752273585.40
478,439.34,868.11,396.47,75.10,Yes,1752273585.68
479,439.34,868.61,396.47,75.40,Yes,1752273586.00
480,439.34,869.11,396.47,75.30,Yes,1752273586.28
481,439.34,869.61,396.47,75.00,Yes,1752273586.57
482,439.34,870.11,396.47,75.20,Yes,1752273586.84
483,432.99,870.11,396.47,75.20,Yes,1752273587.59
484,432.99,869.61,396.47,75.00,Yes,1752273587.99
485,432.99,869.11,396.47,75.10,Yes,1752273588.27
486,432.99,868.61,396.47,75.60,Yes,1752273588.51
487,432.99,868.11,396.47,75.30,Yes,1752273588.81
488,432.99,867.61,396.47,75.20,Yes,1752273589.09
489,432.99,867.11,396.47,75.30,Yes,1752273589.41
490,432.99,866.61,396.47,75.20,Yes,1752273589.67
491,432.99,866.11,396.47,75.50,Yes,1752273590.06
492,432.99,865.61,396.47,75.40,Yes,1752273590.49
493,432.99,865.11,396.47,75.50,Yes,1752273590.78
494,432.99,864.61,396.47,75.70,Yes,1752273591.12
495,432.99,864.11,396.47,75.50,Yes,1752273591.46
496,432.99,863.61,396.47,75.40,Yes,1752273591.85
497,432.99,863.11,396.47,75.60,Yes,1752273592.16
498,432.99,862.61,396.47,75.60,Yes,1752273592.45
499,432.99,862.11,396.47,75.60,Yes,1752273592.71
500,432.99,861.61,396.47,75.80,Yes,1752273593.02
501,432.99,861.11,396.47,75.90,Yes,1752273593.30
502,432.99,860.61,396.47,75.30,Yes,1752273593.63
503,432.99,860.11,396.47,75.70,Yes,1752273593.88
504,432.99,859.61,396.47,75.60,Yes,1752273594.19
505,432.99,859.11,396.47,75.40,Yes,1752273594.52
506,432.99,858.61,396.47,75.90,Yes,1752273594.82
507,432.99,858.11,396.47,75.50,Yes,1752273595.10
508,432.99,857.61,396.47,75.40,Yes,1752273595.41
509,432.99,857.11,396.47,75.70,Yes,1752273595.74
510,432.99,856.61,396.47,75.50,Yes,1752273596.14
511,432.99,856.11,396.47,76.00,Yes,1752273596.51
512,432.99,855.61,396.47,76.60,Yes,1752273596.82
513,432.99,855.11,396.47,75.30,Yes,1752273597.08
514,432.99,854.61,396.47,55.10,Yes,1752273597.47
515,432.99,854.11,396.47,55.10,Yes,1752273597.75
516,432.99,853.61,396.47,55.10,Yes,1752273598.03
517,432.99,853.11,396.47,55.10,Yes,1752273598.29
518,432.99,852.61,396.47,55.10,Yes,1752273598.57
519,432.99,852.11,396.47,65.50,Yes,1752273598.84
520,432.99,851.61,396.47,63.00,Yes,1752273599.12
521,432.99,851.11,396.47,62.80,Yes,1752273599.41
522,432.99,850.61,396.47,62.90,Yes,1752273599.67
523,432.99,850.11,396.47,62.80,Yes,1752273599.96
524,432.99,849.61,396.47,62.90,Yes,1752273600.26
525,432.99,849.11,396.47,62.80,Yes,1752273600.53
526,432.99,848.61,396.47,62.70,Yes,1752273600.89
527,432.99,848.11,396.47,62.70,Yes,1752273601.26
528,432.99,847.61,396.47,62.60,Yes,1752273601.63
529,432.99,847.11,396.47,62.80,Yes,1752273602.00
530,432.99,846.61,396.47,62.70,Yes,1752273602.31
531,432.99,846.11,396.47,62.80,Yes,1752273602.69
532,432.99,845.61,396.47,62.80,Yes,1752273603.16
533,432.99,845.11,396.47,62.70,Yes,1752273603.53
534,432.99,844.61,396.47,62.70,Yes,1752273604.00
535,432.99,844.11,396.47,62.70,Yes,1752273604.45
536,432.99,843.61,396.47,62.70,Yes,1752273604.80
537,432.99,843.11,396.47,62.70,Yes,1752273605.28
538,432.99,842.61,396.47,62.70,Yes,1752273605.85
539,432.99,842.11,396.47,62.80,Yes,1752273606.28
540,432.99,841.61,396.47,62.70,Yes,1752273606.78
541,432.99,841.11,396.47,62.80,Yes,1752273607.36
542,432.99,840.61,396.47,62.70,Yes,1752273607.89
543,432.99,840.11,396.47,62.80,Yes,1752273608.28
544,432.99,839.61,396.47,62.70,Yes,1752273608.74
545,432.99,839.11,396.47,62.80,Yes,1752273609.12
546,432.99,838.61,396.47,62.80,Yes,1752273609.57
547,432.99,838.11,396.47,62.80,Yes,1752273609.90
548,432.99,837.61,396.47,62.80,Yes,1752273610.24
549,432.99,837.11,396.47,62.70,Yes,1752273610.58
550,432.99,836.61,396.47,62.80,Yes,1752273610.91
551,432.99,836.11,396.47,62.80,Yes,1752273611.26
552,432.99,835.61,396.47,62.80,Yes,1752273611.61
553,432.99,835.11,396.47,62.80,Yes,1752273611.93
554,432.99,834.61,396.47,62.80,Yes,1752273612.37
555,432.99,834.11,396.47,62.80,Yes,1752273612.66
556,432.99,833.61,396.47,62.80,Yes,1752273613.05
557,432.99,833.11,396.47,62.80,Yes,1752273613.40
558,432.99,832.61,396.47,62.80,Yes,1752273613.69
559,432.99,832.11,396.47,62.80,Yes,1752273614.01
560,432.99,831.61,396.47,62.80,Yes,1752273614.30
561,432.99,831.11,396.47,62.80,Yes,1752273614.62
562,432.99,830.61,396.47,62.80,Yes,1752273614.96
563,432.99,830.11,396.47,62.70,Yes,1752273615.27
564,432.99,829.61,396.47,62.90,Yes,1752273615.58
565,432.99,829.11,396.47,62.80,Yes,1752273615.92
566,432.99,828.61,396.47,62.90,Yes,1752273616.23
567,432.99,828.11,396.47,62.80,Yes,1752273616.54
568,432.99,827.61,396.47,62.70,Yes,1752273616.95
569,432.99,827.11,396.47,62.80,Yes,1752273617.21
570,432.99,826.61,396.47,62.70,Yes,1752273617.53
571,432.99,826.11,396.47,62.60,Yes,1752273617.92
572,432.99,825.61,396.47,62.80,Yes,1752273618.23
573,432.99,825.11,396.47,62.80,Yes,1752273618.51
574,432.99,824.61,396.47,62.80,Yes,1752273618.80
575,432.99,824.11,396.47,62.80,Yes,1752273619.09
576,432.99,823.61,396.47,62.80,Yes,1752273619.48
577,432.99,823.11,396.47,62.80,Yes,1752273619.75
578,432.99,822.61,396.47,62.90,Yes,1752273620.12
579,432.99,822.11,396.47,62.90,Yes,1752273620.44
580,432.99,821.61,396.47,62.90,Yes,1752273620.80
581,432.99,821.11,396.47,62.80,Yes,1752273621.27
582,432.99,820.61,396.47,62.80,Yes,1752273621.64
583,432.99,820.11,396.47,62.80,Yes,1752273621.99
584,432.99,819.61,396.47,62.90,Yes,1752273622.44
585,432.99,819.11,396.47,62.80,Yes,1752273622.77
586,432.99,818.61,396.47,62.80,Yes,1752273623.18
587,432.99,818.11,396.47,62.80,Yes,1752273623.44
588,432.99,817.61,396.47,62.80,Yes,1752273623.73
589,432.99,817.11,396.47,62.90,Yes,1752273623.99
590,432.99,816.61,396.47,62.90,Yes,1752273624.36
591,432.99,816.11,396.47,62.80,Yes,1752273624.79
592,432.99,815.61,396.47,62.80,Yes,1752273625.07
593,432.99,815.11,396.47,62.80,Yes,1752273625.33
594,432.99,814.61,396.47,62.90,Yes,1752273625.75
595,432.99,814.11,396.47,62.90,Yes,1752273626.15
596,432.99,813.61,396.47,62.80,Yes,1752273626.56
597,432.99,813.11,396.47,62.90,Yes,1752273626.83
598,432.99,812.61,396.47,62.90,Yes,1752273627.09
599,432.99,812.11,396.47,62.90,Yes,1752273627.50
600,432.99,811.61,396.47,62.90,Yes,1752273627.81
601,432.99,811.11,396.47,62.90,Yes,1752273628.13
602,432.99,810.61,396.47,62.90,Yes,1752273628.40
603,432.99,810.11,396.47,63.00,Yes,1752273628.70
604,432.99,809.61,396.47,62.90,Yes,1752273629.25
605,432.99,809.11,396.47,63.00,Yes,1752273629.52
606,432.99,808.61,396.47,63.00,Yes,1752273629.87
607,432.99,808.11,396.47,63.00,Yes,1752273630.28
608,432.99,807.61,396.47,63.00,Yes,1752273630.55
609,432.99,807.11,396.47,63.00,Yes,1752273630.89
610,432.99,806.61,396.47,63.00,Yes,1752273631.24
611,432.99,806.11,396.47,63.10,Yes,1752273631.61
612,432.99,805.61,396.47,63.00,Yes,1752273631.95
613,432.99,805.11,396.47,63.00,Yes,1752273632.27
614,432.99,804.61,396.47,63.00,Yes,1752273632.58
615,432.99,804.11,396.47,63.00,Yes,1752273632.85
616,432.99,803.61,396.47,63.00,Yes,1752273633.17
617,432.99,803.11,396.47,63.00,Yes,1752273633.46
618,432.99,802.61,396.47,63.00,Yes,1752273633.81
619,432.99,802.11,396.47,63.00,Yes,1752273634.12
620,432.99,801.61,396.47,63.00,Yes,1752273634.43
621,432.99,801.11,396.47,63.20,Yes,1752273634.90
622,432.99,800.61,396.47,63.00,Yes,1752273635.24
623,432.99,800.11,396.47,63.00,Yes,1752273635.57
624,432.99,799.61,396.47,63.10,Yes,1752273635.91
625,432.99,799.11,396.47,63.00,Yes,1752273636.15
626,432.99,798.61,396.47,63.00,Yes,1752273636.48
627,432.99,798.11,396.47,63.00,Yes,1752273636.95
628,432.99,797.61,396.47,63.10,Yes,1752273637.24
629,432.99,797.11,396.47,63.00,Yes,1752273637.55
630,432.99,796.61,396.47,63.00,Yes,1752273637.97
631,432.99,796.11,396.47,63.00,Yes,1752273638.32
632,432.99,795.61,396.47,63.10,Yes,1752273638.66
633,432.99,795.11,396.47,63.00,Yes,1752273639.00
634,432.99,794.61,396.47,63.10,Yes,1752273639.27
635,432.99,794.11,396.47,63.00,Yes,1752273639.55
636,432.99,793.61,396.47,63.00,Yes,1752273639.94
637,432.99,793.11,396.47,63.20,Yes,1752273640.19
638,432.99,792.61,396.47,63.10,Yes,1752273640.43
639,432.99,792.11,396.47,63.20,Yes,1752273640.71
640,432.99,791.61,396.47,63.10,Yes,1752273640.99
641,432.99,791.11,396.47,63.20,Yes,1752273641.28
642,432.99,790.61,396.47,63.10,Yes,1752273641.59
643,432.99,790.11,396.47,63.10,Yes,1752273641.86
644,432.99,789.61,396.47,63.20,Yes,1752273642.15
645,432.99,789.11,396.47,63.20,Yes,1752273642.44
646,432.99,788.61,396.47,63.20,Yes,1752273642.87
647,432.99,788.11,396.47,63.20,Yes,1752273643.16
648,432.99,787.61,396.47,63.10,Yes,1752273643.46
649,432.99,787.11,396.47,63.10,Yes,1752273643.71
650,432.99,786.61,396.47,63.10,Yes,1752273644.11
651,432.99,786.11,396.47,63.20,Yes,1752273644.41
652,432.99,785.61,396.47,63.10,Yes,1752273644.69
653,432.99,785.11,396.47,63.10,Yes,1752273644.99
654,432.99,784.61,396.47,63.10,Yes,1752273645.39
655,432.99,784.11,396.47,63.10,Yes,1752273645.78
656,432.99,783.61,396.47,63.10,Yes,1752273646.05
657,432.99,783.11,396.47,63.10,Yes,1752273646.31
658,432.99,782.61,396.47,63.10,Yes,1752273646.60
659,432.99,782.11,396.47,63.20,Yes,1752273646.95
660,432.99,781.61,396.47,63.20,Yes,1752273647.32
661,432.99,781.11,396.47,63.20,Yes,1752273647.68
662,432.99,780.61,396.47,63.20,Yes,1752273647.95
663,432.99,780.11,396.47,63.10,Yes,1752273648.21
664,432.99,779.61,396.47,63.20,Yes,1752273648.47
665,432.99,779.11,396.47,63.20,Yes,1752273648.71
666,432.99,778.61,396.47,63.20,Yes,1752273648.98
667,432.99,778.11,396.47,63.30,Yes,1752273649.26
668,432.99,777.61,396.47,63.10,Yes,1752273649.57
669,432.99,777.11,396.47,63.10,Yes,1752273649.82
670,432.99,776.61,396.47,63.30,Yes,1752273650.06
671,432.99,776.11,396.47,63.20,Yes,1752273650.31
672,432.99,775.61,396.47,63.30,Yes,1752273650.61
673,432.99,775.11,396.47,63.20,Yes,1752273651.15
674,432.99,774.61,396.47,63.30,Yes,1752273651.45
675,432.99,774.11,396.47,63.20,Yes,1752273651.79
676,432.99,773.61,396.47,63.10,Yes,1752273652.08
677,432.99,773.11,396.47,63.20,Yes,1752273652.38
678,432.99,772.61,396.47,63.30,Yes,1752273652.71
679,432.99,772.11,396.47,63.10,Yes,1752273653.05
680,432.99,771.61,396.47,63.20,Yes,1752273653.37
681,432.99,771.11,396.47,63.20,Yes,1752273653.69
682,432.99,770.61,396.47,63.20,Yes,1752273654.05
683,432.99,770.11,396.47,63.10,Yes,1752273654.34
684,432.99,769.61,396.47,63.20,Yes,1752273654.69
685,432.99,769.11,396.47,63.10,Yes,1752273655.02
686,432.99,768.61,396.47,63.20,Yes,1752273655.30
687,432.99,768.11,396.47,63.30,Yes,1752273655.62
688,432.99,767.61,396.47,63.10,Yes,1752273655.98
689,432.99,767.11,396.47,63.30,Yes,1752273656.33
690,432.99,766.61,396.47,63.10,Yes,1752273656.64
691,432.99,766.11,396.47,63.10,Yes,1752273656.93
692,432.99,765.61,396.47,63.20,Yes,1752273657.24
693,432.99,765.11,396.47,63.20,Yes,1752273657.61
694,432.99,764.61,396.47,63.00,Yes,1752273657.94
695,432.99,764.11,396.47,63.40,Yes,1752273658.31
696,432.99,763.61,396.47,63.20,Yes,1752273658.62
697,432.99,763.11,396.47,76.30,Yes,1752273658.98
698,432.99,762.61,396.47,76.40,Yes,1752273659.35
699,432.99,762.11,396.47,76.00,Yes,1752273659.71
700,432.99,761.61,396.47,76.00,Yes,1752273659.94
701,432.99,761.11,396.47,76.30,Yes,1752273660.29
702,432.99,760.61,396.47,76.20,Yes,1752273660.56
703,432.99,760.11,396.47,76.10,Yes,1752273660.86
704,432.99,759.61,396.47,76.20,Yes,1752273661.19
705,432.99,759.11,396.47,76.20,Yes,1752273661.53
706,432.99,758.61,396.47,76.10,Yes,1752273661.86
707,432.99,758.11,396.47,76.20,Yes,1752273662.20
708,432.99,757.61,396.47,76.20,Yes,1752273662.65
709,432.99,757.11,396.47,76.20,Yes,1752273662.98
710,432.99,756.61,396.47,76.20,Yes,1752273663.34
711,432.99,756.11,396.47,76.20,Yes,1752273663.64
712,432.99,755.61,396.47,76.20,Yes,1752273663.96
713,432.99,755.11,396.47,76.20,Yes,1752273664.32
714,432.99,754.61,396.47,76.20,Yes,1752273664.68
715,432.99,754.11,396.47,76.20,Yes,1752273665.00
716,432.99,753.61,396.47,76.20,Yes,1752273665.31
717,432.99,753.11,396.47,76.20,Yes,1752273665.65
718,432.99,752.61,396.47,76.20,Yes,1752273665.98
719,432.99,752.11,396.47,76.20,Yes,1752273666.29
720,432.99,751.61,396.47,76.20,Yes,1752273666.69
721,432.99,751.11,396.47,76.20,Yes,1752273667.05
722,432.99,750.61,396.47,76.20,Yes,1752273667.36
723,432.99,750.11,396.47,76.20,Yes,1752273667.68
724,375.84,750.11,396.47,76.30,Yes,1752273671.02
725,375.84,750.61,396.47,76.30,Yes,1752273671.42
726,375.84,751.11,396.47,76.40,Yes,1752273671.75
727,375.84,751.61,396.47,76.40,Yes,1752273672.17
728,375.84,752.11,396.47,76.30,Yes,1752273672.56
729,375.84,752.61,396.47,76.90,Yes,1752273672.97
730,375.84,753.11,396.47,77.30,Yes,1752273673.30
731,375.84,753.61,396.47,77.20,Yes,1752273673.65
732,375.84,754.11,396.47,77.10,Yes,1752273674.03
733,375.84,754.61,396.47,77.00,Yes,1752273674.40
734,375.84,755.11,396.47,77.00,Yes,1752273674.74
735,375.84,755.61,396.47,76.80,Yes,1752273675.09
736,375.84,756.11,396.47,77.30,Yes,1752273675.51
737,375.84,756.61,396.47,76.70,Yes,1752273675.88
738,375.84,757.11,396.47,76.70,Yes,1752273676.32
739,375.84,757.61,396.47,77.00,Yes,1752273676.68
740,375.84,758.11,396.47,77.20,Yes,1752273677.01
741,375.84,758.61,396.47,76.80,Yes,1752273677.41
742,375.84,759.11,396.47,77.30,Yes,1752273677.79
743,375.84,759.61,396.47,76.80,Yes,1752273678.15
744,375.84,760.11,396.47,76.70,Yes,1752273678.46
745,375.84,760.61,396.47,77.60,Yes,1752273678.80
746,375.84,761.11,396.47,64.40,Yes,1752273679.13
747,375.84,761.61,396.47,63.70,Yes,1752273679.42
748,375.84,762.11,396.47,64.40,Yes,1752273679.77
749,375.84,762.61,396.47,64.20,Yes,1752273680.20
750,375.84,763.11,396.47,64.40,Yes,1752273680.54
751,375.84,763.61,396.47,64.20,Yes,1752273680.86
752,375.84,764.11,396.47,64.30,Yes,1752273681.21
753,375.84,764.61,396.47,64.30,Yes,1752273681.51
754,375.84,765.11,396.47,64.30,Yes,1752273681.85
755,375.84,765.61,396.47,64.30,Yes,1752273682.20
756,375.84,766.11,396.47,64.10,Yes,1752273682.51
757,375.84,766.61,396.47,64.30,Yes,1752273682.83
758,375.84,767.11,396.47,64.00,Yes,1752273683.14
759,375.84,767.61,396.47,64.30,Yes,1752273683.46
760,375.84,768.11,396.47,64.20,Yes,1752273683.81
761,375.84,768.61,396.47,64.20,Yes,1752273684.17
762,375.84,769.11,396.47,64.10,Yes,1752273684.50
763,375.84,769.61,396.47,64.10,Yes,1752273684.88
764,375.84,770.11,396.47,64.20,Yes,1752273685.21
765,375.84,770.61,396.47,64.10,Yes,1752273685.65
766,375.84,771.11,396.47,64.20,Yes,1752273686.01
767,375.84,771.61,396.47,64.10,Yes,1752273686.36
768,375.84,772.11,396.47,64.00,Yes,1752273686.73
769,375.84,772.61,396.47,64.10,Yes,1752273687.10
770,375.84,773.11,396.47,64.10,Yes,1752273687.46
771,375.84,773.61,396.47,64.10,Yes,1752273687.85
772,375.84,774.11,396.47,64.10,Yes,1752273688.21
773,375.84,774.61,396.47,64.10,Yes,1752273688.63
774,375.84,775.11,396.47,64.20,Yes,1752273688.94
775,375.84,775.61,396.47,64.10,Yes,1752273689.26
776,375.84,776.11,396.47,64.10,Yes,1752273689.61
777,375.84,776.61,396.47,64.20,Yes,1752273689.99
778,375.84,777.11,396.47,64.00,Yes,1752273690.30
779,375.84,777.61,396.47,64.00,Yes,1752273690.67
780,375.84,778.11,396.47,64.10,Yes,1752273691.10
781,375.84,778.61,396.47,64.00,Yes,1752273691.49
782,375.84,779.11,396.47,64.00,Yes,1752273691.91
783,375.84,779.61,396.47,64.00,Yes,1752273692.30
784,375.84,780.11,396.47,63.90,Yes,1752273692.66
785,375.84,780.61,396.47,63.90,Yes,1752273693.03
786,375.84,781.11,396.47,64.20,Yes,1752273693.40
787,375.84,781.61,396.47,64.00,Yes,1752273693.71
788,375.84,782.11,396.47,63.90,Yes,1752273694.01
789,375.84,782.61,396.47,63.90,Yes,1752273694.40
790,375.84,783.11,396.47,64.10,Yes,1752273694.71
791,375.84,783.61,396.47,63.90,Yes,1752273695.05
792,375.84,784.11,396.47,63.90,Yes,1752273695.35
793,375.84,784.61,396.47,63.90,Yes,1752273695.66
794,375.84,785.11,396.47,64.00,Yes,1752273695.96
795,375.84,785.61,396.47,63.80,Yes,1752273696.24
796,375.84,786.11,396.47,64.00,Yes,1752273696.53
797,375.84,786.61,396.47,63.90,Yes,1752273696.84
798,375.84,787.11,396.47,63.90,Yes,1752273697.23
799,375.84,787.61,396.47,63.80,Yes,1752273697.63
800,375.84,788.11,396.47,63.80,Yes,1752273697.97
801,375.84,788.61,396.47,63.80,Yes,1752273698.29
802,375.84,789.11,396.47,63.80,Yes,1752273698.65
803,375.84,789.61,396.47,63.90,Yes,1752273699.00
804,375.84,790.11,396.47,63.90,Yes,1752273699.37
805,375.84,790.61,396.47,63.90,Yes,1752273699.78
806,375.84,791.11,396.47,63.80,Yes,1752273700.15
807,375.84,791.61,396.47,63.90,Yes,1752273700.51
808,375.84,792.11,396.47,63.90,Yes,1752273700.87
809,375.84,792.61,396.47,63.90,Yes,1752273701.25
810,375.84,793.11,396.47,63.80,Yes,1752273701.59
811,375.84,793.61,396.47,63.90,Yes,1752273701.98
812,375.84,794.11,396.47,63.90,Yes,1752273702.39
813,375.84,794.61,396.47,63.80,Yes,1752273702.73
814,375.84,795.11,396.47,63.80,Yes,1752273703.07
815,375.84,795.61,396.47,63.90,Yes,1752273703.44
816,375.84,796.11,396.47,63.80,Yes,1752273703.87
817,375.84,796.61,396.47,63.80,Yes,1752273704.23
818,375.84,797.11,396.47,63.80,Yes,1752273704.53
819,375.84,797.61,396.47,63.80,Yes,1752273704.90
820,375.84,798.11,396.47,63.80,Yes,1752273705.21
821,375.84,798.61,396.47,63.80,Yes,1752273705.57
822,375.84,799.11,396.47,63.80,Yes,1752273705.93
823,375.84,799.61,396.47,63.80,Yes,1752273706.31
824,375.84,800.11,396.47,63.80,Yes,1752273706.62
825,375.84,800.61,396.47,63.70,Yes,1752273707.03
826,375.84,801.11,396.47,63.80,Yes,1752273707.43
827,375.84,801.61,396.47,63.70,Yes,1752273707.79
828,375.84,802.11,396.47,63.70,Yes,1752273708.12
829,375.84,802.61,396.47,63.80,Yes,1752273708.53
830,375.84,803.11,396.47,63.60,Yes,1752273708.90
831,375.84,803.61,396.47,63.70,Yes,1752273709.32
832,375.84,804.11,396.47,63.80,Yes,1752273709.70
833,375.84,804.61,396.47,63.60,Yes,1752273710.07
834,375.84,805.11,396.47,63.70,Yes,1752273710.44
835,375.84,805.61,396.47,63.70,Yes,1752273710.83
836,375.84,806.11,396.47,63.70,Yes,1752273711.21
837,375.84,806.61,396.47,63.70,Yes,1752273711.62
838,375.84,807.11,396.47,63.70,Yes,1752273711.98
839,375.84,807.61,396.47,63.70,Yes,1752273712.38
840,375.84,808.11,396.47,63.70,Yes,1752273712.76
841,375.84,808.61,396.47,63.70,Yes,1752273713.12
842,375.84,809.11,396.47,63.70,Yes,1752273713.49
843,375.84,809.61,396.47,63.70,Yes,1752273713.85
844,375.84,810.11,396.47,63.80,Yes,1752273714.25
845,375.84,810.61,396.47,63.60,Yes,1752273714.67
846,375.84,811.11,396.47,63.70,Yes,1752273715.03
847,375.84,811.61,396.47,63.70,Yes,1752273715.38
848,375.84,812.11,396.47,63.70,Yes,1752273715.75
849,375.84,812.61,396.47,63.70,Yes,1752273716.14
850,375.84,813.11,396.47,63.70,Yes,1752273716.49
851,375.84,813.61,396.47,63.50,Yes,1752273716.85
852,375.84,814.11,396.47,63.60,Yes,1752273717.19
853,375.84,814.61,396.47,63.70,Yes,1752273717.54
854,375.84,815.11,396.47,63.60,Yes,1752273717.92
855,375.84,815.61,396.47,63.60,Yes,1752273718.25
856,375.84,816.11,396.47,63.60,Yes,1752273718.60
857,375.84,816.61,396.47,63.80,Yes,1752273718.99
858,375.84,817.11,396.47,63.60,Yes,1752273719.35
859,375.84,817.61,396.47,63.50,Yes,1752273719.72
860,375.84,818.11,396.47,63.70,Yes,1752273720.08
861,375.84,818.61,396.47,63.60,Yes,1752273720.48
862,375.84,819.11,396.47,63.70,Yes,1752273720.85
863,375.84,819.61,396.47,63.60,Yes,1752273721.23
864,375.84,820.11,396.47,63.60,Yes,1752273721.63
865,375.84,820.61,396.47,63.50,Yes,1752273722.07
866,375.84,821.11,396.47,63.50,Yes,1752273722.42
867,375.84,821.61,396.47,63.60,Yes,1752273722.78
868,375.84,822.11,396.47,63.40,Yes,1752273723.15
869,375.84,822.61,396.47,63.70,Yes,1752273723.53
870,375.84,823.11,396.47,63.70,Yes,1752273723.86
871,375.84,823.61,396.47,63.50,Yes,1752273724.22
872,375.84,824.11,396.47,63.60,Yes,1752273724.58
873,375.84,824.61,396.47,63.60,Yes,1752273724.99
874,375.84,825.11,396.47,63.50,Yes,1752273725.35
875,375.84,825.61,396.47,63.50,Yes,1752273725.77
876,375.84,826.11,396.47,63.50,Yes,1752273726.11
877,375.84,826.61,396.47,63.50,Yes,1752273726.46
878,375.84,827.11,396.47,63.50,Yes,1752273726.91
879,375.84,827.61,396.47,63.50,Yes,1752273727.24
880,375.84,828.11,396.47,63.60,Yes,1752273727.51
881,375.84,828.61,396.47,63.50,Yes,1752273727.81
882,375.84,829.11,396.47,63.40,Yes,1752273728.26
883,375.84,829.61,396.47,63.40,Yes,1752273728.76
884,375.84,830.11,396.47,63.30,Yes,1752273729.17
885,375.84,830.61,396.47,63.40,Yes,1752273729.50
886,375.84,831.11,396.47,63.50,Yes,1752273729.76
887,375.84,831.61,396.47,63.40,Yes,1752273730.08
888,375.84,832.11,396.47,63.40,Yes,1752273730.45
889,375.84,832.61,396.47,63.40,Yes,1752273730.73
890,375.84,833.11,396.47,63.40,Yes,1752273731.02
891,375.84,833.61,396.47,63.30,Yes,1752273731.48
892,375.84,834.11,396.47,63.50,Yes,1752273731.81
893,375.84,834.61,396.47,63.30,Yes,1752273732.09
894,375.84,835.11,396.47,63.30,Yes,1752273732.43
895,375.84,835.61,396.47,63.30,Yes,1752273732.76
896,375.84,836.11,396.47,63.40,Yes,1752273733.16
897,375.84,836.61,396.47,63.30,Yes,1752273733.50
898,375.84,837.11,396.47,63.30,Yes,1752273733.90
899,375.84,837.61,396.47,63.30,Yes,1752273734.23
900,375.84,838.11,396.47,63.40,Yes,1752273734.56
901,375.84,838.61,396.47,63.20,Yes,1752273734.86
902,375.84,839.11,396.47,63.30,Yes,1752273735.11
903,375.84,839.61,396.47,63.10,Yes,1752273735.43
904,375.84,840.11,396.47,63.30,Yes,1752273735.82
905,375.84,840.61,396.47,63.30,Yes,1752273736.22
906,375.84,841.11,396.47,63.30,Yes,1752273736.60
907,375.84,841.61,396.47,63.30,Yes,1752273736.99
908,375.84,842.11,396.47,63.10,Yes,1752273737.39
909,375.84,842.61,396.47,63.30,Yes,1752273737.80
910,375.84,843.11,396.47,63.30,Yes,1752273738.20
911,375.84,843.61,396.47,63.30,Yes,1752273738.60
912,375.84,844.11,396.47,63.30,Yes,1752273738.98
913,375.84,844.61,396.47,63.30,Yes,1752273739.34
914,375.84,845.11,396.47,63.20,Yes,1752273739.70
915,375.84,845.61,396.47,63.30,Yes,1752273740.14
916,375.84,846.11,396.47,63.20,Yes,1752273740.55
917,375.84,846.61,396.47,63.20,Yes,1752273740.94
918,375.84,847.11,396.47,63.30,Yes,1752273741.34
919,375.84,847.61,396.47,63.10,Yes,1752273741.75
